claim_amount,rider_experience_months,claims_last_30_days,claims_last_7_days,distance_from_zone_km,time_since_last_claim_hours,trigger_weather_match,other_riders_same_zone_claimed,claim_hour,day_of_week,policy_age_days,is_fraudulent
16000,30,1,0,0.4715461240053931,325.44721877387894,1,1,19,1,29,0
9800,3,3,0,10.91,32.434691776843934,0,0,2,5,13,1
7000,31,1,1,0.749494798523757,177.72879942235437,1,1,13,3,124,0
7000,4,0,1,3.5853117739018616,54.03195404364775,1,1,13,5,8,0
17100,19,2,0,6.603124531685825,64.75748156588465,0,1,8,5,55,0
6200,5,0,0,1.3615782874039448,41.47540299407818,1,1,9,5,64,0
8500,18,0,0,0.6616763992609188,76.93386842497023,1,1,18,4,9,0
17500,18,2,0,4.869945913452677,43.03457784287146,0,1,21,2,21,0
13700,12,0,1,1.0285107590462654,365.91761513915463,1,1,19,2,98,0
15200,4,1,1,1.6783141007154814,382.2721288418142,1,1,18,2,7,0
16200,19,0,1,5.763846398410321,373.7839549975594,1,1,12,5,48,0
11300,7,0,0,1.5146602599017105,16.357317295640012,1,1,18,2,11,0
6000,30,0,0,0.4135704789287934,720.0,1,1,9,2,46,0
16600,13,1,0,0.34138057554768125,392.69069207000075,1,1,20,2,48,0
16700,29,1,0,0.35932298383244043,221.22917342517965,1,1,9,0,53,0
10900,15,3,2,20.66,9.447354590611372,0,0,18,0,1,1
6500,11,0,0,0.8032265572056663,103.49862904307682,1,1,17,6,39,0
5700,60,3,1,1.8949239436665513,62.55050526940962,1,1,18,3,91,0
9700,10,1,0,0.9681014781717063,188.5453455782476,1,1,9,3,55,0
14700,23,0,0,0.15345396438092826,52.10951235016724,1,0,21,5,9,0
11800,5,6,1,21.76,43.944705741516124,0,0,9,5,21,1
5800,13,2,0,1.6441584131308957,12.32931526253687,1,1,10,3,26,0
7100,5,0,0,0.061377773574527734,720.0,0,1,15,5,65,0
7900,21,0,0,1.3681803766794352,16.97144825741698,1,1,14,0,12,0
10800,9,1,0,0.22034436596287893,157.060848402639,1,1,17,2,8,0
8400,6,0,0,1.3149580298173993,28.883225507475196,1,1,10,1,17,0
5000,6,2,1,2.546621498061157,228.47639007774347,0,1,10,1,225,0
8800,8,1,0,3.1122049555113582,412.08369623398596,1,1,10,2,91,0
15900,32,0,0,0.9147849832102922,32.31174690861113,1,1,19,3,22,0
9800,10,2,2,0.1859107688978351,413.8788388354623,1,1,13,4,116,0
7300,4,1,0,0.9958826829755475,107.84907878165389,1,1,15,3,25,0
6800,4,3,0,0.3557324348284005,121.59987321355769,1,1,17,5,23,0
12200,12,0,0,2.51454299716737,117.1803265166026,1,1,20,4,37,0
14700,16,0,0,2.107189806410352,365.8003419162666,1,1,22,3,31,0
10200,22,0,0,1.5632678501385586,598.8286450418103,1,0,17,2,10,0
13600,21,2,1,6.949415573256705,389.8264281804593,1,0,19,0,18,0
13800,9,1,1,1.5447809718715744,354.2443272022484,1,1,22,1,130,0
10600,18,0,2,0.04573704973606865,137.82922291447596,1,1,12,0,26,0
9400,18,0,0,2.511924959942366,511.3748177533745,1,1,14,6,43,0
11100,3,1,0,3.0978690277506873,14.011007364641435,1,1,13,3,18,0
11400,4,1,0,7.474573703432325,79.4636416467906,1,1,17,3,14,0
7400,6,0,1,2.721835544054869,189.14544916283396,1,1,18,3,37,0
12800,8,2,0,0.7257841589730416,15.578617014557278,1,1,18,3,13,0
15300,19,0,0,2.5389625803137146,314.41984153511703,1,1,9,3,11,0
7300,10,1,0,2.2559048393121204,138.09234012325192,1,1,22,6,9,0
4900,11,0,1,1.441430172104029,644.524601021775,1,0,22,1,22,0
12200,16,0,0,3.3374528960603147,71.44547245458105,1,1,8,0,91,0
12000,16,2,0,1.8380876761931537,98.2662524081634,1,1,13,2,26,0
11900,8,1,0,1.2633569650817786,68.30507745271322,1,1,17,1,21,0
15000,17,1,0,0.5536249421022004,73.71033231134976,0,1,22,4,105,0
11700,1,12,4,7.3,42.42252907953236,0,0,4,2,16,1
11100,15,3,1,0.34900308690898096,131.7097720034297,1,1,18,5,104,0
6500,6,0,1,1.4700414092150482,67.67121408191481,1,0,19,0,36,0
10600,60,3,0,4.900348581170678,67.68703201796637,0,1,10,3,86,0
5600,15,1,0,1.4698853381176802,94.44983242151743,1,0,21,6,82,0
13600,11,3,0,6.693207654026381,93.94008388804518,0,1,13,4,72,0
17500,14,1,0,3.6168330210309163,116.29377792749636,1,1,19,1,54,0
5400,5,1,0,1.4132084007249213,38.07645985357536,0,1,13,3,67,0
16400,10,3,0,0.08239541002703571,19.521953898865895,1,1,9,1,8,0
9700,39,0,0,6.658055739235687,17.867427272436284,1,0,9,4,39,0
10800,1,6,2,16.84,82.20413084556168,0,0,10,3,8,1
5000,9,0,2,0.5381993668897816,227.30885718439757,1,1,15,3,18,0
11500,5,1,1,0.9889744473260298,40.72369226846125,1,1,13,5,22,0
9500,8,3,1,14.56,22.864384944899328,0,0,10,0,8,1
13300,20,0,1,0.7089807988588487,720.0,1,1,10,1,171,0
17300,5,1,0,2.8135731629007394,112.23962174250929,1,1,12,3,22,0
14500,8,3,0,2.0468268381400363,151.37636352585082,1,0,14,4,53,0
8500,2,6,1,20.09,15.247642083394869,0,0,12,2,12,1
7100,13,0,0,0.21409707662299007,93.71361126614643,0,1,12,2,86,0
7400,9,1,0,4.819993417788088,118.95071364080316,0,1,17,1,93,0
8900,12,3,1,0.5698769890005432,575.079387612121,1,0,21,1,34,0
9800,7,0,0,1.6643209234619893,36.66305868430162,1,1,11,0,23,0
8800,1,6,2,16.62,4.558685293132299,0,0,19,6,11,1
12900,53,1,0,3.1848596832820726,279.8161873942958,1,1,9,1,118,0
17900,20,1,0,1.3419869076072646,394.8502868188747,1,0,19,1,41,0
11700,8,2,1,1.3328413517168614,86.29909913507129,1,0,18,6,20,0
16800,12,3,1,2.3543335149945617,257.77370169160173,1,1,17,6,24,0
16300,14,0,0,2.5839261501009467,131.38706818753963,1,1,15,1,48,0
12400,1,6,1,21.37,38.48618644210997,0,0,17,1,2,1
14900,27,0,1,4.403466050563396,52.52542389804778,1,1,22,1,125,0
16600,7,1,0,0.5310440342886842,108.3986428883962,1,1,14,6,20,0
5900,20,2,0,1.5562094740607746,107.57428826024416,1,1,8,5,61,0
7000,16,0,0,0.6145697308253114,454.36935210389623,1,1,9,2,38,0
11100,5,0,0,4.099265394231167,41.35982025555684,1,1,9,4,20,0
12300,47,2,0,0.818014415580278,109.63726592531144,0,1,13,1,12,0
9100,3,0,0,1.255372463369259,283.69028811837654,1,1,17,6,11,0
15900,16,1,1,3.5271002190053196,97.99416915391893,1,0,15,4,17,0
9300,10,9,3,4.51,12.442659852879883,0,0,4,5,8,1
6600,15,2,0,0.2814590161800456,210.15549077832452,1,1,10,6,34,0
5500,26,1,0,0.2507383545159571,74.80995188175402,1,1,16,0,17,0
12800,8,0,1,2.415403338510454,720.0,1,1,20,4,31,0
13100,14,3,2,12.99,14.60085609825347,0,0,16,3,6,1
12600,24,1,1,1.1521264599671113,31.344261038942154,1,1,12,4,36,0
16700,6,1,1,0.49035036722796416,33.334848292206864,1,1,11,0,88,0
6200,11,2,0,0.9594753083917107,401.4843418074069,1,1,22,3,58,0
16200,6,2,0,4.793851783011108,46.75720583135573,1,1,10,5,65,0
6600,7,0,0,0.03306421157917444,63.99081020164995,1,1,15,3,143,0
12600,4,2,0,4.907253606419599,87.83127427511396,1,1,19,6,13,0
4100,19,1,0,5.541082415547757,401.8072419699343,1,1,9,2,236,0
9900,11,1,1,5.179034977457806,108.05006663577996,1,1,13,6,7,0
17600,14,0,1,3.840874162881793,122.94945900649024,1,1,22,3,15,0
5200,12,0,0,3.5407943662473027,33.725453164807256,0,1,17,5,46,0
12400,22,0,0,1.039502347496173,48.17164374575985,0,0,10,1,21,0
5900,6,1,2,5.165974248857237,596.0319971032828,1,1,16,5,35,0
16200,10,1,0,0.11710407851067711,205.15839513618408,1,1,17,2,38,0
16200,10,1,0,1.579443653947806,323.2764316157811,1,1,11,4,140,0
13900,17,3,1,3.75108314397151,130.9386886099609,1,1,16,0,145,0
11400,7,1,0,4.558301011548896,495.79795476281436,1,1,12,6,25,0
6900,5,1,0,0.20135206409045942,508.10668825522845,1,1,13,1,115,0
8400,10,1,1,0.8057797663065294,235.0694688692142,1,0,17,4,7,0
10500,9,0,0,2.9217651972074474,508.21005847707477,1,1,22,5,28,0
5300,35,1,0,1.406182101235465,133.88694638465867,1,1,8,6,23,0
12000,6,1,0,0.3016297335955599,318.2944890176773,1,1,21,0,28,0
17500,12,1,2,0.4516546674794217,87.49028291392482,1,1,21,3,31,0
9100,14,1,1,4.580135588770967,383.8878017685499,1,1,13,2,10,0
9600,7,0,0,0.16380127609445308,87.92036997715324,1,1,17,4,18,0
13200,24,2,0,3.4077828177916416,353.1336491455382,1,1,8,0,22,0
13300,4,2,1,1.1645817295742935,192.06865523457918,1,1,9,1,70,0
13700,25,1,1,2.073614644237604,350.7958562149203,1,1,13,5,44,0
10800,33,0,0,6.632648765129957,152.05884279328868,1,0,8,5,63,0
13800,23,0,0,3.4591669493010913,37.22409553373856,1,1,16,3,30,0
7000,23,1,0,1.1631790729122435,164.9666785840088,1,1,17,3,109,0
16100,20,0,0,0.11434789273015318,103.04850593008838,1,1,10,2,36,0
7100,19,1,0,0.057410608847480546,720.0,1,1,17,1,29,0
13300,6,2,0,1.635684701851829,37.47191149932368,1,0,10,3,20,0
16900,3,0,0,1.3379336559289003,227.95082496932844,1,1,13,1,50,0
10200,29,1,2,3.989248317904441,53.366309543180876,1,1,11,1,85,0
6500,5,0,0,2.866874172178957,720.0,1,1,16,0,66,0
14100,10,6,2,11.98,32.11026670232755,0,0,9,2,8,1
12600,28,0,1,1.0576585464328732,197.47454976647697,1,1,20,6,7,0
9800,3,3,1,2.0,11.619449557671313,0,0,5,2,3,1
9900,16,0,1,4.993680730666563,78.82855490663107,1,1,15,3,52,0
9100,49,1,0,0.8754484637575402,116.36461873257714,1,1,21,1,109,0
4500,20,0,0,5.965179830404125,219.2284543731857,1,1,18,5,17,0
9300,29,0,1,2.6936799322497724,342.735586869102,1,1,20,6,100,0
17500,34,0,0,0.2569371186955289,89.38151382956647,1,1,11,2,99,0
4400,14,0,0,6.153805170629933,142.4776096356534,1,1,21,0,24,0
15800,6,2,0,0.5669522097776679,297.0951511243016,1,1,8,0,71,0
11200,3,12,3,2.97,13.842068824410934,0,0,5,5,11,1
5800,5,1,0,1.8402334112625542,53.294591787975044,0,1,11,3,46,0
11800,10,0,0,0.44154949696515905,320.01390044783335,1,1,19,1,42,0
17000,5,0,1,3.91597942677802,110.30155626769924,1,1,18,6,140,0
7900,23,0,0,8.782461477748774,257.66433708415553,1,1,10,6,57,0
8900,10,0,0,3.2367709161940663,88.5376961810659,1,1,10,5,20,0
13500,17,3,2,16.14,10.70013675902262,0,0,8,1,16,1
17000,17,0,0,2.0341192404863744,74.69950541317657,1,1,22,0,27,0
5200,20,1,0,4.806209874259872,329.1657172471755,1,1,14,6,44,0
14600,4,0,1,0.6629911937555882,33.28214158359614,1,1,11,0,21,0
5400,28,1,0,9.895363167929217,146.53532555694775,0,1,22,5,33,0
5200,11,0,0,2.066988272798639,156.38724667015478,1,1,15,3,42,0
9300,7,2,1,0.5569605059973242,40.75638136347378,1,0,13,5,23,0
16800,3,1,0,4.091497132117958,217.12270421507384,1,1,11,0,26,0
6200,4,0,0,0.9720892522692204,46.99922355629463,1,1,20,3,54,0
14500,16,2,0,1.4292841938337433,268.38552993745225,1,1,17,2,73,0
14100,4,1,1,3.700832188206161,548.201572814032,1,1,10,6,32,0
16100,18,0,2,1.307861155736323,87.84015140016061,1,1,10,4,148,0
6200,13,1,0,0.012087202401001904,136.28552974500508,1,1,12,4,57,0
15600,17,0,0,1.3037556364626932,72.46307045246796,1,1,16,1,112,0
8800,23,0,0,2.521695212551215,95.4772644783953,1,0,13,0,75,0
4100,10,2,1,1.767455693830201,362.5492723657724,0,1,11,5,23,0
6100,18,1,1,4.036864090075958,223.59041157361256,1,0,8,4,29,0
7700,48,1,0,6.472616411149026,15.458621584615686,1,1,22,1,7,0
4600,9,0,1,1.8338336366461905,531.1704190398416,1,1,17,5,137,0
6900,29,0,0,2.706472265788997,206.03869424432318,1,1,22,0,28,0
4000,9,0,1,0.9219967924576797,118.40139202830521,1,0,20,2,71,0
6500,12,3,0,6.3191533469859085,418.86477455638357,0,1,9,5,39,0
8600,5,0,0,2.039045082690803,218.46335679671907,1,1,9,5,35,0
17700,28,3,0,0.5700997562968644,460.2300360532839,1,1,19,0,46,0
16200,7,0,0,2.063677140824983,20.780012653285894,1,1,9,3,77,0
10400,10,0,0,7.157355848295194,115.50849698454974,1,1,10,2,46,0
6300,21,0,0,5.931168755931938,78.92988422644507,1,1,16,5,23,0
9600,10,0,0,1.5815469695442497,225.43174630166098,1,1,13,5,11,0
10900,6,12,5,0.35,119.13603240686848,1,0,4,2,21,1
11800,9,1,0,5.467254024356291,64.92096392113854,1,0,10,1,7,0
5600,3,0,0,4.959981821931896,720.0,1,1,15,6,120,0
5100,16,2,1,2.9285905389214917,12.086051737391015,1,1,11,0,36,0
8300,8,0,1,11.269185771549022,332.55849517115917,1,1,15,2,8,0
7500,34,3,0,0.24648423587742438,305.42629127416023,1,1,10,3,66,0
16900,35,2,1,3.5298120990550377,30.349624496851273,1,0,19,6,148,0
13400,12,0,1,4.844274764578728,307.3852356699726,1,1,12,1,12,0
6100,17,0,1,0.3061066594839543,710.26023064242,1,1,11,5,11,0
11800,21,3,0,1.7634468769516514,344.817157627901,0,0,22,1,27,0
10700,6,3,0,3.5007804278324235,421.55374811835566,1,1,13,6,30,0
16600,20,0,2,0.8350386175230206,80.08807182129445,1,0,18,4,37,0
14400,13,2,0,2.4310942670942675,42.735246737726634,1,1,13,2,44,0
9200,7,0,1,0.2293668004012282,48.084312625415286,1,0,10,6,121,0
14000,21,0,0,0.4667625041597495,57.302758120206526,1,1,20,0,68,0
6700,14,1,0,3.159049676953243,60.39866954368768,1,1,20,0,90,0
17200,33,0,0,0.10737809866449222,97.44531310260436,1,1,9,2,22,0
10800,15,0,2,2.889232424103891,68.55656359635205,1,1,20,4,11,0
16400,5,1,1,2.948926432402397,37.672311154075395,1,1,15,0,24,0
12900,25,0,0,0.4028333240691937,38.25202056705361,1,1,20,0,9,0
14000,6,0,1,0.21390787394466865,236.85470806620577,1,0,20,2,42,0
14800,4,0,1,0.555277731471905,720.0,1,1,10,1,36,0
9900,25,6,2,11.91,22.29521237607284,0,0,15,4,8,1
13100,5,1,0,5.193831190746203,104.1995638739991,1,1,11,5,9,0
15100,8,0,0,0.9718279045750517,63.98848067236368,1,1,22,1,36,0
5800,14,0,0,2.058786954647604,44.75649055908252,1,1,10,0,12,0
4200,36,0,0,1.3390173962493115,55.59961529466653,1,1,18,1,42,0
12300,12,0,1,2.569581555473328,328.2323404828101,1,1,17,0,7,0
16000,16,2,0,9.493342463816495,77.99308323939236,1,1,22,3,71,0
7100,60,0,0,1.200034923418663,120.78109704559506,1,0,16,0,52,0
16100,28,12,4,4.24,12.2884422041971,1,0,2,6,1,1
4400,22,0,0,0.5252301316966869,298.79397664980286,1,1,19,2,18,0
4000,27,1,0,2.8279846659625356,349.69380702984637,1,1,10,2,52,0
16500,26,0,1,1.1072219596921156,17.061555867343387,0,1,19,5,82,0
13400,1,3,1,14.07,13.955556447489128,0,0,15,4,10,1
8100,5,0,0,3.960696740109943,119.01918371455994,1,1,17,3,97,0
6300,28,1,0,1.086798435594072,338.6850215823921,1,1,16,4,16,0
12300,8,1,1,0.8872957163576449,153.39822307362618,1,1,13,6,18,0
14400,16,0,0,5.390561898351644,127.97675305126162,1,1,16,5,51,0
4400,15,0,0,0.5098001283271644,43.27935061053438,1,0,16,3,25,0
16300,23,0,1,2.322634927606672,406.9939866114171,1,1,18,2,76,0
11700,12,2,0,4.7046499956861085,63.024966041980235,1,1,11,2,148,0
15300,15,0,0,0.60355998031115,46.01301126336459,1,1,12,6,37,0
7600,5,0,1,0.8234244232078256,86.27587405880053,1,0,8,3,8,0
15200,5,2,1,2.7054698184129484,387.3500086770956,1,1,22,5,180,0
9000,8,1,0,2.3994851940633835,217.25700521644964,1,1,20,1,65,0
12700,30,6,1,9.55,8.807623322853704,0,0,23,0,10,1
17100,7,0,0,5.636903126754017,38.026667732931465,1,1,9,6,26,0
17400,10,1,1,0.0028458263624401062,321.0083156628824,1,1,17,0,70,0
8000,1,3,1,17.99,47.232790014000265,0,0,17,6,6,1
9000,7,0,0,1.97135179435611,31.069747566080185,1,1,20,6,36,0
7900,24,1,0,0.6787052065811914,305.3016241353007,1,1,11,3,15,0
4200,14,0,1,1.6012301013324062,282.5612104655683,1,1,9,4,41,0
4100,10,0,1,1.0662908665955715,80.29923348992891,1,1,8,1,83,0
13800,3,2,1,0.015026969142086778,14.389736948020204,1,1,12,5,18,0
4300,8,2,0,0.8643539625897277,348.54641340235526,1,1,9,5,69,0
13400,30,1,0,2.451956225111028,713.6718464095072,1,1,18,2,11,0
12200,11,1,0,12.0,113.76159738272,1,1,8,0,73,0
11600,22,1,0,2.2976573421523376,70.99645493337228,1,1,11,4,91,0
16800,14,1,1,0.23036143532700576,123.43605389029914,1,1,16,4,42,0
14600,18,0,0,1.6144796121851828,483.64282185441965,1,1,8,3,69,0
8500,32,2,0,1.0088288277642938,179.47983554825313,1,1,19,5,40,0
7100,3,1,1,0.526610197478377,670.4827472397579,1,0,15,4,56,0
10300,10,0,0,0.1260862963680859,154.8620908330663,1,1,12,6,47,0
16900,5,0,0,1.273610032808587,543.6400965814852,1,1,21,1,10,0
11000,8,1,1,4.87850157248164,57.43204081787554,1,1,13,3,103,0
5200,15,2,0,2.315986570476758,179.62892913648653,1,0,18,3,8,0
16400,39,0,0,3.145906174406852,53.536812070953154,1,1,22,2,194,0
6200,13,1,1,0.6272253888743182,50.12380309450799,1,1,16,3,74,0
5400,7,0,0,2.167309759631814,68.90078440352107,1,1,11,0,24,0
16100,3,1,0,0.3185782553133418,78.32347788989831,1,1,17,0,7,0
11200,4,0,0,1.4305052320338425,290.8803401077352,1,1,15,1,12,0
7500,10,0,1,1.3317367487255296,134.19052753164942,1,1,12,2,29,0
15400,11,1,0,1.6754460610919597,67.52832715539226,1,1,21,0,23,0
10400,9,1,0,0.15911919829672672,77.00467365609627,1,1,11,2,16,0
11100,38,1,2,1.2010115938506853,325.0780255351538,1,1,17,2,64,0
5900,6,1,0,0.8130649208419467,307.1066871030369,1,1,10,6,141,0
10600,4,0,0,2.8126955458573537,154.73417208349673,1,1,15,0,7,0
16000,8,3,0,1.5632984549738451,13.064946414489299,1,1,10,1,65,0
15400,44,1,0,0.6528537576102458,109.6986686176949,1,1,14,3,35,0
14100,12,2,1,0.22660363708176168,459.7469693334479,1,1,14,5,53,0
8600,26,1,0,1.097199355567851,688.562751474724,1,1,10,1,230,0
7300,11,1,1,0.08027477929579313,115.63241796809328,1,0,17,2,35,0
4200,11,1,0,0.611656331591228,12.161382995418629,1,1,12,2,162,0
8200,10,0,0,4.505088063854706,129.14149392282982,1,0,14,4,84,0
6500,21,0,0,0.14535874024964052,37.4879210932333,1,0,15,2,39,0
9300,13,0,1,0.3097525951064901,44.12850747957758,1,1,22,6,37,0
10200,6,1,0,2.1826053763273827,189.01560285633659,1,1,21,6,25,0
16100,24,0,0,1.000123292268114,720.0,1,0,10,0,43,0
9300,22,0,0,3.4381506817425405,389.793411274622,1,1,22,0,35,0
14000,10,0,0,1.2783244101266178,97.03715533643974,1,1,18,2,18,0
12900,39,2,0,0.9337838469760056,48.15138297383981,1,1,14,4,63,0
4500,25,2,1,3.198642080262136,507.8183687534609,1,1,15,2,108,0
12100,13,1,1,4.414925016177943,248.486612812126,1,1,17,0,116,0
14600,10,0,0,5.238575671323687,577.251533934849,1,1,15,2,141,0
12000,9,0,0,1.5812401900337438,65.90314429994447,1,1,20,2,27,0
9000,3,0,2,1.2897986143082725,28.67897143641015,0,1,14,4,21,0
11500,2,6,2,11.83,7.446930180891636,0,1,5,1,13,1
8600,26,0,0,7.404520214217111,58.84979185959433,1,1,11,2,15,0
11400,12,1,0,8.773095072978784,219.3143175177724,1,1,16,5,126,0
13100,18,1,0,6.90281491713942,156.45612105537927,1,1,8,3,40,0
13400,43,1,0,1.2635279116846707,117.61762849728528,1,1,20,6,69,0
7500,60,0,0,0.6897181528892015,74.29470781782125,1,1,9,0,17,0
14000,7,2,0,1.211106541529758,66.11230995345164,1,1,9,2,18,0
14600,28,3,2,8.0,74.06061225508667,0,0,9,0,4,1
8500,60,2,0,10.459466863374434,96.46769832902807,1,1,8,6,7,0
8900,12,1,1,0.7476846552579659,39.93263852894309,1,1,15,2,39,0
16300,4,1,0,0.7595164271248539,291.53011161219086,1,1,19,4,50,0
11000,26,1,0,6.9064104284379,25.04167730313523,1,1,9,4,8,0
5500,24,0,2,0.9913533957506273,67.55817020285697,0,1,14,6,91,0
14100,20,3,1,14.67,54.287869934623814,0,0,16,1,30,1
10300,9,1,0,1.3329499355986243,42.95028690192382,1,1,11,2,31,0
4000,22,0,0,7.775797378656371,62.94268624591294,1,0,9,5,24,0
16200,24,0,0,0.8809360135535835,203.58239813592093,1,1,13,0,12,0
16400,24,0,0,0.9875805520338719,460.9893394317354,1,1,20,0,9,0
4200,5,1,0,6.1646139928012555,83.68625476837309,1,1,21,6,97,0
6300,23,1,1,11.62525990253663,164.46553389855103,1,1,14,0,22,0
9100,53,3,0,0.3242528770032271,90.57722448196182,1,0,14,0,18,0
14300,5,1,1,5.842541621061458,13.752166788481105,0,1,18,6,119,0
11000,35,1,0,2.4648037096486486,340.76376121082546,1,1,13,1,58,0
6300,24,1,0,0.18754921373704647,257.3591164970777,1,1,16,0,63,0
11800,8,0,1,2.607008276184006,595.2001729440143,1,1,18,2,15,0
6100,7,0,1,1.9505421828104466,94.34732157569114,0,1,17,6,60,0
5100,9,0,0,1.4190300632973476,186.98979218591268,1,1,18,6,22,0
14300,18,0,1,1.6021606844821237,650.4599827436498,0,1,12,1,15,0
5900,10,1,0,12.0,123.43235122530501,1,1,11,2,56,0
4400,9,0,0,1.164150726680611,139.08147204217647,1,1,8,1,80,0
12300,3,1,0,5.257983387322014,118.06469163487893,1,1,22,2,9,0
16400,3,0,1,1.461267883583239,149.62455871154,1,1,8,5,15,0
13100,6,0,0,4.127603641471209,423.06839077739085,1,1,8,0,94,0
11800,6,2,0,0.6980433118324831,720.0,1,1,14,0,24,0
6800,5,0,1,0.02797511534088583,179.43810155969,1,1,15,2,33,0
10100,26,0,0,3.1856114601257297,242.45150916820708,1,1,14,2,12,0
14000,4,0,0,2.766053106576239,338.59756656798555,1,1,12,5,24,0
10600,31,0,1,1.5178102558526754,192.17208347636583,1,1,10,3,204,0
14100,27,1,2,0.4863170155214957,488.43295584945815,1,0,14,3,88,0
11800,14,0,0,2.459831906147099,116.07158325351023,1,0,16,1,9,0
11000,10,3,0,2.9050906901307094,720.0,1,1,9,5,8,0
7200,9,1,0,6.599066072868887,355.50096018868356,1,1,21,5,10,0
11700,23,0,0,3.435482532744156,89.63550037280798,1,0,19,4,138,0
11100,6,0,0,1.4028398550365222,613.0352205129708,1,1,16,5,75,0
8700,23,0,0,0.6222451153699651,214.30886434350305,1,1,19,1,47,0
16000,39,2,0,0.34167596430214753,441.8617525823958,1,0,12,5,15,0
14700,5,0,0,2.052507080417879,34.251523667401415,1,1,19,4,41,0
13500,8,0,1,0.532121134980336,77.9278655064993,1,1,10,4,78,0
6500,15,1,1,5.174391948755841,473.88201456358195,1,1,11,5,12,0
15600,8,1,0,8.810740738049038,159.54008167791227,1,1,20,6,88,0
6500,9,0,0,0.7919287353144411,157.68066833897643,1,0,15,2,72,0
11500,16,0,0,0.08321041978621248,36.50466080230099,1,1,11,5,37,0
4800,12,1,1,0.6135911119586851,429.4662644140045,1,1,12,5,26,0
10600,9,3,1,2.76545070470915,227.4834645483935,0,1,18,4,128,0
15500,13,0,0,2.6522416334795755,100.79715484191067,1,1,19,6,41,0
5600,29,1,0,0.24484299943922028,307.9706786140362,1,1,9,1,25,0
11200,6,0,0,4.480294933650071,228.92368901996772,1,1,22,0,154,0
16600,6,3,0,0.876441441023579,319.96262389222824,1,1,10,2,51,0
4900,27,0,1,7.7519132712869645,97.03128007250852,1,1,9,3,37,0
9400,38,2,1,5.172295995461856,720.0,1,1,16,1,122,0
10300,3,0,0,3.270095018458295,314.7088240839417,1,1,13,3,27,0
12300,27,2,0,6.3957756257361815,210.57095046509858,1,1,13,4,14,0
9500,5,0,0,12.0,121.5930129915149,0,1,17,0,74,0
6600,25,1,1,1.7762535275069529,212.56302764165812,0,1,18,5,140,0
11200,10,1,0,0.0735215394368202,109.79438029373661,1,1,11,1,96,0
9500,6,1,2,4.185706529098628,328.65334154435544,0,1,18,1,7,0
12400,11,1,0,5.101294387589439,209.25971739280166,1,1,17,0,18,0
15700,13,0,0,0.5554707320894473,121.06311106375321,1,1,18,0,70,0
12700,10,0,0,0.3572565252651624,720.0,1,1,20,0,36,0
6800,24,0,1,6.503888535637055,45.17593931955925,1,1,16,2,113,0
10200,17,0,0,1.837966990107023,645.6406960332864,1,1,12,3,146,0
8700,12,1,0,1.400456876984343,343.64020165837866,1,1,14,2,20,0
17000,40,0,0,0.27016842084835857,48.23603250268406,1,0,9,0,47,0
8000,15,1,1,1.1775654408056244,253.06195082006442,1,1,18,2,127,0
13800,4,3,0,0.22551032094913243,79.78030783640769,1,1,17,6,8,0
8100,5,2,0,0.20046985497671327,73.05655599834463,1,1,13,3,71,0
6500,5,1,1,0.437779508449722,720.0,1,1,11,6,84,0
13300,6,6,2,23.19,20.321691084544085,0,0,18,0,5,1
15800,40,0,0,1.5051827145449723,149.2724072476137,1,1,21,6,16,0
6100,10,0,0,2.7357353009816343,94.43745730256698,1,1,9,0,35,0
16600,20,1,0,3.892559062043992,289.31107675423317,1,0,16,6,60,0
5800,56,0,0,1.7686774733668453,233.92581136028582,1,1,9,4,46,0
9100,15,1,1,0.1591781915585734,26.61981606605157,1,1,11,6,21,0
11100,15,0,1,0.814959628952777,720.0,1,1,12,6,78,0
12500,21,1,0,6.310593994548922,73.17037960805266,1,1,19,0,15,0
15000,23,0,0,4.451242753588259,197.38689645736258,1,1,10,0,8,0
14000,15,0,0,5.036563212728648,317.1298781244622,1,1,9,0,156,0
12700,3,0,1,3.727961945253921,30.479976052076793,0,1,21,5,29,0
