city,zone_risk_level,platform,avg_weekly_earnings,avg_daily_hours,preferred_shift,vehicle_type,experience_months,historical_claims_count,historical_disruption_freq,season,aqi_avg_30d,rainfall_avg_30d,temperature_avg_30d,risk_score,weekly_premium
Bangalore,0.881,Both,4400.0,12.1,Evening,Scooter,12,3,0.97,winter,87.7,13.8,23.9,42.7,44.8
Hyderabad,0.8,Zomato,4000.0,10.4,Mixed,Scooter,26,1,2.79,monsoon,66.6,130.8,29.4,55.3,43.7
Mumbai,1.008,Both,3700.0,8.5,Afternoon,Bicycle,9,0,2.24,monsoon,48.1,564.3,29.5,83.3,89.3
Chennai,1.033,Swiggy,2600.0,9.5,Mixed,Scooter,7,0,2.53,monsoon,68.7,52.7,32.2,61.2,69.9
Chennai,0.961,Zomato,3700.0,12.6,Mixed,Motorcycle,3,3,2.52,monsoon,84.7,92.3,28.9,74.3,75.3
Kolkata,0.8,Both,3300.0,8.6,Morning,Motorcycle,6,3,0.65,summer,93.2,40.7,36.1,67.7,56.3
Lucknow,0.936,Both,2800.0,6.6,Night,Scooter,5,0,2.96,monsoon,63.2,128.4,29.8,61.3,59.6
Kolkata,1.016,Swiggy,3000.0,13.4,Morning,Bicycle,19,3,1.4,winter,194.3,2.0,17.1,83.3,88.8
Bangalore,0.89,Swiggy,4100.0,7.0,Evening,Scooter,12,0,2.78,winter,75.8,17.2,21.6,27.7,38.6
Mumbai,0.997,Both,4500.0,6.0,Mixed,Scooter,2,0,1.0,winter,131.8,10.5,22.3,71.0,70.9
Chennai,1.13,Zomato,2700.0,9.6,Morning,Scooter,23,2,2.29,winter,120.5,120.3,25.2,71.9,79.8
Pune,0.931,Swiggy,2800.0,9.8,Evening,Motorcycle,14,1,1.5,summer,101.5,13.9,30.7,49.1,44.5
Ahmedabad,0.87,Swiggy,4100.0,9.9,Night,Bicycle,17,1,2.18,summer,166.7,0.0,47.2,64.3,51.6
Pune,0.99,Zomato,3200.0,10.8,Evening,Motorcycle,2,2,1.88,summer,110.1,17.2,27.2,51.1,55.8
Mumbai,1.2,Zomato,3900.0,8.7,Morning,Motorcycle,33,1,2.23,winter,130.1,6.3,19.2,69.7,83.9
Hyderabad,1.061,Swiggy,3200.0,8.7,Morning,Bicycle,2,3,1.82,summer,142.9,32.5,44.2,78.2,79.1
Pune,0.819,Both,4000.0,7.9,Evening,Motorcycle,50,0,1.62,monsoon,43.4,187.6,28.6,29.9,33.8
Hyderabad,1.163,Swiggy,2400.0,9.3,Morning,Motorcycle,3,1,3.0,summer,110.9,12.3,32.4,59.2,65.0
Hyderabad,0.95,Zomato,3900.0,10.1,Morning,Scooter,25,0,3.0,monsoon,86.1,123.9,26.5,49.0,47.7
Bangalore,0.972,Both,2000.0,10.8,Mixed,Scooter,22,1,3.52,monsoon,58.4,189.2,24.3,31.5,41.7
Chennai,0.845,Zomato,4200.0,7.2,Evening,Scooter,2,1,2.04,summer,99.6,80.7,35.6,65.0,52.5
Delhi,1.018,Zomato,3500.0,6.5,Evening,Scooter,14,0,1.94,summer,252.8,28.8,43.4,90.9,79.1
Mumbai,0.8,Zomato,3900.0,10.8,Morning,Motorcycle,9,1,2.09,monsoon,60.3,636.9,29.2,73.6,66.0
Pune,0.865,Both,3700.0,7.9,Night,Scooter,3,0,1.48,summer,74.5,4.3,33.3,45.1,42.8
Jaipur,1.073,Both,2100.0,7.0,Evening,Motorcycle,7,0,1.04,monsoon,68.0,121.6,35.2,65.9,65.7
Pune,1.015,Zomato,4600.0,6.0,Afternoon,Scooter,10,1,1.6,monsoon,62.3,133.1,28.8,47.7,58.8
Delhi,0.91,Swiggy,3800.0,11.8,Night,Scooter,3,0,1.44,summer,209.9,34.2,32.9,90.3,73.8
Mumbai,0.977,Both,4100.0,9.6,Afternoon,Scooter,19,1,2.48,monsoon,67.0,621.1,32.4,79.7,80.1
Delhi,1.084,Both,2900.0,10.1,Evening,Motorcycle,17,0,2.66,monsoon,65.7,152.3,37.9,89.0,90.0
Pune,1.046,Both,3700.0,9.9,Evening,Scooter,6,2,0.47,summer,50.6,15.8,33.9,55.6,60.2
Hyderabad,1.079,Zomato,2500.0,9.4,Afternoon,Scooter,18,1,1.4,winter,131.5,6.1,24.7,58.1,64.1
Jaipur,0.857,Zomato,3600.0,9.0,Mixed,Motorcycle,9,3,2.35,winter,147.4,6.7,20.1,73.7,60.8
Delhi,0.915,Zomato,2700.0,8.9,Night,Scooter,15,0,2.15,summer,258.2,28.5,42.5,92.2,74.9
Chennai,1.2,Both,6000.0,7.0,Afternoon,Motorcycle,7,0,1.87,monsoon,62.7,49.6,33.2,60.8,77.5
Kolkata,0.952,Swiggy,4000.0,6.0,Morning,Scooter,2,0,1.85,summer,103.7,67.3,33.0,65.3,62.1
Delhi,0.945,Swiggy,4600.0,13.5,Afternoon,Motorcycle,5,0,2.31,monsoon,82.0,116.9,32.8,86.4,78.0
Jaipur,1.015,Swiggy,3300.0,9.1,Evening,Scooter,9,0,2.36,winter,123.8,18.9,12.9,69.2,63.4
Chennai,1.026,Swiggy,3800.0,8.1,Evening,Scooter,16,2,0.99,monsoon,88.7,120.0,28.5,64.2,71.4
Mumbai,0.88,Zomato,4200.0,7.4,Evening,Bicycle,23,1,0.61,monsoon,47.0,483.8,27.3,73.9,74.1
Mumbai,0.8,Both,2600.0,11.1,Morning,Scooter,16,1,1.97,monsoon,87.9,496.0,30.8,73.4,61.1
Pune,0.961,Swiggy,3000.0,9.3,Night,Motorcycle,25,0,2.62,winter,136.4,9.3,20.1,40.9,44.1
Chennai,0.998,Both,4300.0,7.3,Afternoon,Scooter,13,0,1.68,summer,135.9,26.8,41.2,65.8,59.3
Kolkata,0.8,Both,3300.0,8.4,Afternoon,Scooter,14,0,3.78,monsoon,51.8,450.3,27.2,60.9,53.3
Kolkata,1.032,Both,2900.0,9.6,Evening,Scooter,5,1,2.69,winter,183.8,15.9,16.1,77.3,79.5
Bangalore,1.04,Both,3000.0,8.2,Mixed,Motorcycle,9,1,1.66,summer,65.3,17.0,26.0,31.2,42.4
Kolkata,1.117,Both,2500.0,10.6,Morning,Scooter,11,0,0.65,summer,122.0,42.7,31.9,66.9,74.0
Ahmedabad,0.868,Zomato,2000.0,13.2,Mixed,Scooter,21,1,2.62,summer,233.6,0.1,41.9,58.6,43.5
Mumbai,1.044,Zomato,2100.0,8.2,Night,Motorcycle,4,1,1.36,monsoon,54.4,593.8,29.1,78.0,83.9
Kolkata,1.066,Both,3500.0,8.4,Evening,Scooter,5,2,1.57,winter,193.1,0.0,21.5,73.5,81.4
Delhi,1.177,Zomato,4000.0,7.3,Morning,Motorcycle,2,1,1.42,winter,362.6,12.9,11.3,96.4,90.0
Delhi,1.102,Both,5500.0,8.7,Night,Scooter,15,1,1.01,winter,307.5,24.0,10.0,92.8,90.0
Bangalore,1.127,Zomato,3500.0,6.0,Night,Motorcycle,9,1,1.6,monsoon,42.3,268.8,25.3,38.4,51.6
Pune,1.018,Both,2500.0,11.2,Evening,Motorcycle,5,1,1.6,monsoon,53.4,261.0,26.9,53.2,58.6
Mumbai,0.946,Swiggy,3500.0,6.3,Mixed,Scooter,12,1,1.35,summer,97.1,13.8,33.9,70.7,69.1
Bangalore,1.152,Zomato,4100.0,7.4,Mixed,Scooter,46,1,1.51,monsoon,61.1,311.8,23.6,37.7,46.4
Hyderabad,0.848,Swiggy,4300.0,9.2,Mixed,Scooter,9,0,3.45,summer,113.4,5.6,37.8,52.7,46.0
Mumbai,1.183,Zomato,4200.0,11.8,Afternoon,Scooter,5,0,2.59,monsoon,89.9,638.1,27.9,82.0,90.0
Kolkata,1.095,Zomato,4000.0,7.3,Night,Scooter,25,0,1.9,winter,199.4,2.0,14.1,67.7,68.5
Jaipur,0.96,Swiggy,3600.0,8.6,Morning,Motorcycle,15,2,0.64,winter,178.0,5.0,10.8,72.8,62.2
Mumbai,0.809,Swiggy,4100.0,9.6,Evening,Bicycle,24,2,2.43,summer,102.8,11.3,29.9,73.4,63.2
Mumbai,0.992,Zomato,2600.0,7.7,Morning,Scooter,16,0,3.47,summer,46.3,7.4,29.8,64.1,64.8
Jaipur,0.924,Zomato,2000.0,8.8,Afternoon,Scooter,3,1,3.38,monsoon,46.9,187.1,31.7,71.2,65.3
Mumbai,0.81,Swiggy,5200.0,6.0,Night,Scooter,9,1,1.89,summer,86.2,10.5,30.7,68.7,57.6
Mumbai,0.931,Swiggy,3500.0,7.9,Evening,Scooter,5,0,2.28,monsoon,68.2,504.3,27.5,75.5,71.1
Jaipur,1.108,Swiggy,3900.0,11.5,Mixed,Bicycle,20,0,1.11,summer,185.8,0.0,40.4,83.3,74.4
Ahmedabad,0.999,Both,2000.0,10.6,Morning,Scooter,9,2,2.21,summer,167.9,3.3,43.2,64.9,57.8
Hyderabad,0.971,Swiggy,4700.0,8.1,Mixed,Bicycle,3,0,2.55,monsoon,66.7,137.7,29.9,56.2,62.9
Chennai,0.812,Zomato,4400.0,7.0,Night,Motorcycle,38,0,2.4,winter,134.6,261.4,24.5,55.4,44.2
Ahmedabad,0.978,Both,2200.0,8.6,Evening,Motorcycle,16,2,2.94,summer,156.6,7.6,45.0,60.7,48.3
Hyderabad,1.189,Both,3200.0,6.1,Morning,Scooter,4,1,2.53,summer,99.0,24.1,35.2,64.0,69.0
Hyderabad,1.005,Zomato,3700.0,8.6,Morning,Bicycle,18,2,0.69,winter,157.4,9.8,16.5,61.9,67.8
Pune,0.957,Both,2500.0,8.2,Evening,Scooter,7,3,1.69,monsoon,51.9,321.8,26.4,58.0,63.0
Hyderabad,1.09,Both,3900.0,8.1,Evening,Bicycle,37,0,2.8,winter,215.6,0.0,25.0,57.5,62.1
Bangalore,1.152,Swiggy,4300.0,8.7,Evening,Motorcycle,11,0,0.69,summer,30.0,42.0,29.3,28.4,44.0
Bangalore,1.166,Both,3800.0,10.1,Afternoon,Scooter,8,0,2.05,winter,98.8,22.0,25.1,34.4,52.3
Bangalore,1.041,Both,2200.0,6.9,Night,Scooter,6,0,1.66,monsoon,48.6,170.2,23.1,35.0,41.3
Bangalore,0.803,Both,2700.0,10.9,Night,Motorcycle,4,0,1.01,monsoon,41.4,274.2,24.1,37.4,35.5
Delhi,1.119,Both,3400.0,11.3,Afternoon,Motorcycle,2,1,2.75,monsoon,116.7,145.0,30.1,95.0,90.0
Bangalore,0.953,Zomato,3300.0,13.4,Afternoon,Scooter,8,2,1.37,winter,106.3,48.1,18.9,39.0,43.6
Kolkata,0.937,Zomato,3300.0,9.6,Evening,Scooter,4,0,3.69,winter,218.2,4.8,24.4,69.3,64.5
Bangalore,0.883,Swiggy,3300.0,11.9,Night,Scooter,7,2,1.83,winter,98.3,36.6,25.8,38.3,41.8
Mumbai,1.065,Both,2100.0,11.0,Evening,Scooter,12,0,2.86,summer,57.2,6.0,32.5,71.0,76.5
Delhi,1.115,Swiggy,4100.0,9.4,Morning,Scooter,2,1,3.34,winter,550.0,3.4,10.0,100.0,90.0
Delhi,0.92,Zomato,4000.0,6.6,Mixed,Scooter,9,0,2.26,winter,264.4,19.2,12.0,84.8,76.2
Kolkata,1.077,Both,3900.0,10.8,Afternoon,Scooter,8,0,2.07,winter,190.8,22.6,17.4,73.0,72.7
Bangalore,1.132,Swiggy,3800.0,9.5,Night,Scooter,10,1,2.61,winter,86.1,48.7,20.7,39.0,50.0
Delhi,1.044,Both,3300.0,12.6,Morning,Scooter,2,1,3.32,summer,181.3,24.9,45.5,100.0,90.0
Kolkata,1.0,Swiggy,3000.0,10.5,Afternoon,Motorcycle,21,1,2.26,monsoon,60.7,108.1,31.4,65.6,69.3
Mumbai,0.982,Both,2700.0,11.1,Evening,Scooter,23,1,1.44,winter,175.8,9.0,25.8,72.0,70.3
Mumbai,0.921,Both,4700.0,7.8,Mixed,Motorcycle,9,2,0.85,monsoon,53.5,580.0,30.7,77.9,78.0
Pune,1.091,Swiggy,3500.0,9.5,Evening,Scooter,4,1,2.28,monsoon,58.8,341.9,22.9,59.9,65.3
Chennai,1.137,Both,2200.0,6.0,Morning,Motorcycle,32,0,1.19,monsoon,74.9,43.4,32.8,58.8,65.3
Kolkata,1.016,Zomato,3500.0,10.1,Mixed,Scooter,9,0,2.74,winter,126.8,1.7,15.5,69.2,68.2
Pune,0.947,Both,2000.0,11.4,Afternoon,Scooter,10,0,3.01,summer,100.8,7.2,30.2,43.6,43.8
Jaipur,1.059,Swiggy,3700.0,11.8,Afternoon,Scooter,19,1,2.47,summer,206.3,4.8,47.9,83.9,66.5
Mumbai,0.892,Both,3600.0,8.3,Morning,Scooter,15,0,1.95,monsoon,72.3,481.1,33.2,70.0,67.2
Kolkata,1.151,Zomato,3100.0,6.0,Night,Scooter,23,0,2.49,summer,121.8,20.7,34.8,67.4,67.3
Hyderabad,1.137,Swiggy,2700.0,7.9,Evening,Scooter,9,2,2.02,monsoon,76.6,87.2,25.9,63.6,74.7
Delhi,1.06,Zomato,3900.0,8.8,Afternoon,Scooter,15,1,1.79,monsoon,96.7,81.8,37.4,87.6,90.0
Ahmedabad,0.949,Zomato,3400.0,9.8,Night,Bicycle,3,0,1.65,winter,180.9,1.1,23.7,60.7,53.9
Bangalore,0.977,Swiggy,2000.0,6.0,Morning,Scooter,8,0,2.09,summer,87.0,16.9,26.0,30.4,36.5
Pune,0.8,Zomato,4500.0,8.8,Evening,Motorcycle,39,2,2.02,winter,121.7,8.2,19.8,43.4,38.1
Chennai,0.908,Zomato,2700.0,6.9,Night,Scooter,9,1,3.0,monsoon,66.4,75.6,31.8,62.3,63.7
Bangalore,1.088,Swiggy,2400.0,11.9,Mixed,Scooter,11,0,2.46,winter,104.7,28.4,29.3,36.5,46.3
Mumbai,0.907,Both,4600.0,6.0,Night,Bicycle,22,2,0.94,monsoon,91.4,679.5,30.2,83.7,86.4
Ahmedabad,1.2,Both,4300.0,11.0,Evening,Motorcycle,4,1,2.4,monsoon,122.2,82.8,28.3,61.1,68.2
Chennai,0.94,Zomato,3200.0,8.7,Morning,Motorcycle,8,1,2.08,monsoon,62.5,49.9,31.2,64.0,61.9
Mumbai,0.889,Zomato,2500.0,6.0,Afternoon,Scooter,20,1,2.23,winter,157.0,9.0,25.0,68.0,65.7
Mumbai,1.04,Swiggy,2800.0,12.4,Evening,Scooter,24,0,1.8,monsoon,64.0,728.4,30.2,78.2,79.9
Kolkata,1.046,Swiggy,3200.0,11.7,Evening,Scooter,22,0,2.03,summer,133.8,46.2,29.2,69.1,63.8
Mumbai,1.164,Zomato,4500.0,11.5,Evening,Scooter,3,1,3.32,monsoon,34.8,769.9,27.9,85.3,90.0
Chennai,0.969,Zomato,4500.0,9.2,Night,Motorcycle,4,0,1.71,monsoon,60.9,97.3,32.1,58.4,60.4
Hyderabad,0.893,Zomato,3600.0,7.7,Mixed,Motorcycle,11,0,1.49,summer,137.0,35.7,42.5,54.4,48.0
Delhi,0.93,Swiggy,4000.0,9.1,Evening,Scooter,2,0,1.44,summer,155.6,33.6,40.5,91.2,77.6
Chennai,1.144,Swiggy,3300.0,10.1,Morning,Motorcycle,15,2,1.15,winter,114.1,97.5,21.9,69.2,75.6
Delhi,1.197,Swiggy,2800.0,7.9,Evening,Scooter,14,1,2.48,monsoon,94.4,55.0,35.8,88.8,90.0
Jaipur,0.928,Swiggy,2300.0,7.3,Afternoon,Motorcycle,16,1,2.94,monsoon,81.8,142.0,36.1,70.6,58.3
Pune,0.982,Zomato,3800.0,10.0,Evening,Motorcycle,5,0,1.53,summer,62.3,6.2,32.5,49.4,46.6
Delhi,1.166,Both,4200.0,9.4,Evening,Motorcycle,4,0,2.43,summer,200.5,35.2,45.5,95.6,90.0
Bangalore,1.088,Zomato,3100.0,10.9,Evening,Scooter,3,0,2.83,summer,69.5,47.5,28.7,35.4,45.2
Bangalore,0.929,Swiggy,4500.0,12.0,Evening,Scooter,15,0,2.18,summer,46.0,39.2,28.5,33.7,36.6
Jaipur,0.858,Zomato,3200.0,10.7,Afternoon,Scooter,18,1,2.02,monsoon,98.1,74.2,28.2,70.5,56.9
Bangalore,0.919,Swiggy,3600.0,6.7,Morning,Scooter,5,2,1.48,summer,64.5,77.4,26.4,38.3,40.4
Chennai,1.099,Swiggy,3300.0,9.0,Mixed,Scooter,9,0,2.5,winter,150.9,311.8,27.1,70.1,73.2
Ahmedabad,0.818,Swiggy,4500.0,9.8,Evening,Motorcycle,25,3,1.81,summer,149.4,7.1,43.6,59.1,39.5
Mumbai,1.021,Both,3900.0,10.6,Afternoon,Scooter,3,2,2.48,winter,122.2,4.7,26.4,80.6,88.9
Chennai,0.953,Swiggy,3500.0,10.7,Mixed,Scooter,16,0,1.59,summer,128.3,37.9,35.8,65.1,53.2
Mumbai,0.909,Zomato,3600.0,8.9,Morning,Scooter,21,1,2.26,summer,106.7,10.6,32.4,67.6,61.6
Chennai,0.938,Swiggy,2500.0,8.0,Afternoon,Scooter,4,0,2.87,summer,86.1,28.0,44.0,66.1,58.7
Delhi,1.102,Swiggy,2000.0,11.0,Night,Scooter,13,3,2.39,winter,364.3,22.9,23.4,100.0,90.0
Jaipur,1.061,Both,3100.0,9.8,Evening,Scooter,6,1,1.49,monsoon,84.0,145.3,32.3,75.6,76.8
Bangalore,1.121,Swiggy,3300.0,9.6,Mixed,Motorcycle,13,1,1.12,winter,49.8,7.0,22.1,33.8,47.1
Mumbai,0.899,Both,3900.0,7.6,Afternoon,Bicycle,2,0,2.06,winter,135.3,17.5,24.3,75.1,70.9
Pune,0.8,Swiggy,3400.0,13.2,Night,Scooter,29,1,3.11,monsoon,85.3,149.0,29.8,46.8,39.7
Pune,1.019,Swiggy,3100.0,9.5,Evening,Scooter,15,1,2.63,summer,106.1,16.5,30.5,49.9,49.7
Hyderabad,0.995,Zomato,2000.0,8.8,Evening,Scooter,10,2,3.58,monsoon,77.2,218.1,27.7,61.6,67.7
Hyderabad,0.938,Zomato,3900.0,9.5,Evening,Motorcycle,4,0,4.19,winter,131.1,8.0,28.5,53.6,48.8
Delhi,0.8,Zomato,3700.0,8.7,Mixed,Motorcycle,8,1,1.92,summer,222.2,39.4,43.3,92.2,63.8
Chennai,1.1,Swiggy,4200.0,6.4,Night,Scooter,6,1,2.51,summer,106.0,54.3,39.2,69.0,70.5
Mumbai,0.8,Both,3500.0,9.6,Afternoon,Scooter,25,2,2.0,winter,140.6,14.8,26.1,69.7,59.2
Mumbai,1.082,Zomato,4400.0,6.1,Evening,Bicycle,9,1,1.57,summer,39.1,19.1,30.5,77.6,90.0
Ahmedabad,1.077,Both,3100.0,9.2,Evening,Motorcycle,6,1,2.35,summer,214.1,8.6,44.0,63.9,53.3
Hyderabad,1.069,Both,3500.0,6.0,Night,Scooter,29,0,2.2,monsoon,76.7,185.4,27.0,48.1,53.6
Delhi,0.989,Swiggy,3700.0,6.0,Evening,Scooter,10,1,1.96,summer,219.7,36.0,49.0,96.6,87.6
Mumbai,0.8,Zomato,4000.0,10.2,Evening,Scooter,7,2,1.72,winter,114.8,10.0,22.1,72.2,67.1
Jaipur,0.804,Swiggy,3800.0,6.8,Evening,Scooter,4,0,2.11,winter,131.8,10.2,16.4,67.8,53.2
Mumbai,0.896,Both,3900.0,9.9,Afternoon,Motorcycle,14,0,1.71,monsoon,79.2,478.5,28.7,73.1,65.0
Delhi,1.2,Zomato,3700.0,9.3,Evening,Bicycle,21,1,1.89,winter,396.9,5.1,11.4,100.0,90.0
Mumbai,1.111,Swiggy,3300.0,9.3,Mixed,Motorcycle,18,0,1.12,summer,116.6,7.6,35.4,74.0,73.5
Mumbai,0.975,Zomato,4200.0,7.7,Mixed,Scooter,5,2,1.35,summer,105.4,0.0,34.1,76.1,79.7
Delhi,0.923,Swiggy,2200.0,8.7,Morning,Scooter,2,0,1.57,summer,208.9,27.1,41.4,90.0,74.9
Jaipur,1.012,Zomato,3000.0,7.7,Afternoon,Motorcycle,8,0,2.16,summer,169.9,12.7,41.6,74.4,60.0
Delhi,1.098,Zomato,4800.0,10.9,Night,Scooter,2,2,2.06,winter,309.3,15.7,11.3,100.0,90.0
Bangalore,1.033,Both,3000.0,8.0,Morning,Motorcycle,22,1,1.53,summer,53.8,35.2,26.7,30.8,40.3
Hyderabad,0.83,Both,3400.0,8.5,Night,Scooter,16,2,1.6,monsoon,53.4,169.4,27.8,52.9,53.0
Chennai,1.169,Zomato,4600.0,10.5,Evening,Scooter,2,0,2.17,summer,136.3,26.2,30.8,67.6,73.5
Hyderabad,1.054,Swiggy,3400.0,7.8,Morning,Scooter,7,0,1.62,monsoon,70.4,227.1,29.1,53.2,60.4
Hyderabad,0.936,Zomato,2800.0,6.0,Evening,Motorcycle,33,0,1.24,winter,244.9,12.7,22.9,48.9,42.6
Chennai,1.039,Swiggy,4500.0,6.9,Evening,Motorcycle,25,0,2.55,summer,51.1,54.4,36.5,56.0,56.0
Chennai,1.142,Zomato,3300.0,11.1,Night,Scooter,5,2,0.91,summer,94.8,42.0,35.8,79.5,80.3
Kolkata,1.043,Both,3300.0,9.2,Mixed,Motorcycle,6,0,1.17,summer,103.0,88.0,32.9,69.5,65.4
Hyderabad,1.049,Zomato,2000.0,9.6,Mixed,Scooter,5,0,2.9,summer,122.7,14.0,40.4,59.2,55.3
Kolkata,1.18,Swiggy,3400.0,9.6,Evening,Motorcycle,4,3,1.07,winter,206.0,12.2,10.3,79.0,90.0
Mumbai,0.922,Swiggy,4000.0,12.6,Night,Scooter,14,0,3.2,monsoon,65.6,482.9,28.9,73.7,71.3
Hyderabad,0.882,Zomato,3200.0,6.0,Night,Motorcycle,11,2,1.07,summer,84.9,32.3,40.6,55.8,51.0
Hyderabad,0.944,Swiggy,2500.0,8.7,Mixed,Motorcycle,20,0,1.23,winter,187.8,19.2,24.4,48.5,49.6
Delhi,1.101,Zomato,3100.0,9.1,Night,Scooter,19,2,1.16,summer,142.3,44.1,38.3,94.1,90.0
Pune,1.115,Swiggy,3000.0,9.0,Afternoon,Motorcycle,20,2,0.95,winter,114.5,11.5,22.3,50.2,59.3
Delhi,1.019,Swiggy,3300.0,10.6,Afternoon,Motorcycle,8,2,3.12,summer,210.9,17.2,39.6,94.4,90.0
Delhi,0.898,Swiggy,3100.0,10.6,Afternoon,Bicycle,17,1,2.96,winter,550.0,11.7,14.2,100.0,86.8
Pune,1.2,Swiggy,4800.0,8.6,Morning,Motorcycle,60,1,0.89,monsoon,48.0,195.9,26.4,41.7,56.7
Delhi,0.861,Swiggy,3700.0,6.0,Afternoon,Scooter,22,0,3.26,monsoon,94.7,115.2,38.3,80.4,69.8
Bangalore,0.945,Both,2100.0,14.0,Evening,Motorcycle,13,0,1.02,summer,59.1,42.8,26.7,35.6,34.6
Delhi,0.915,Both,3600.0,9.0,Night,Motorcycle,3,0,4.37,summer,199.8,15.2,39.9,91.5,72.5
Ahmedabad,1.127,Zomato,3500.0,9.2,Afternoon,Scooter,50,0,1.88,monsoon,52.8,99.1,30.9,47.5,54.4
Bangalore,0.979,Zomato,4500.0,11.5,Morning,Bicycle,14,1,1.52,summer,95.9,50.5,27.1,43.5,41.6
Hyderabad,1.197,Zomato,3400.0,8.2,Morning,Scooter,13,2,2.4,summer,79.9,5.8,34.1,60.8,69.2
Kolkata,1.096,Zomato,3400.0,11.6,Morning,Motorcycle,5,0,1.3,winter,282.5,17.9,15.7,76.1,72.2
Chennai,0.888,Both,5000.0,8.4,Evening,Motorcycle,13,0,0.87,summer,81.0,26.2,34.2,55.6,49.6
Jaipur,0.962,Both,2600.0,12.7,Evening,Motorcycle,6,1,1.65,monsoon,117.0,123.4,27.7,71.4,63.6
Kolkata,0.936,Swiggy,4100.0,9.9,Afternoon,Motorcycle,2,0,2.07,winter,302.0,3.6,15.6,69.5,61.8
Bangalore,1.166,Both,3600.0,7.6,Afternoon,Scooter,45,1,0.27,winter,108.2,46.3,20.6,29.8,47.0
Jaipur,1.102,Swiggy,3100.0,13.4,Evening,Scooter,8,3,1.28,winter,122.7,2.2,11.5,81.8,81.2
Bangalore,0.81,Swiggy,3000.0,10.2,Night,Motorcycle,19,0,3.56,monsoon,55.1,191.5,23.7,30.4,34.0
Mumbai,1.063,Both,4600.0,7.8,Morning,Bicycle,11,1,1.99,winter,146.8,2.7,25.9,81.3,90.0
Delhi,0.992,Zomato,3900.0,6.2,Mixed,Scooter,7,1,0.08,winter,482.4,10.7,14.1,96.6,90.0
Chennai,0.847,Zomato,4000.0,10.4,Afternoon,Scooter,25,0,2.0,monsoon,73.5,130.5,29.2,55.6,45.5
Mumbai,0.901,Zomato,4200.0,11.8,Morning,Scooter,12,0,2.29,winter,191.5,10.1,25.1,68.9,69.0
Chennai,0.974,Zomato,3800.0,9.8,Morning,Scooter,16,1,1.99,winter,152.0,90.4,28.6,69.2,63.0
Delhi,0.8,Zomato,2700.0,9.7,Evening,Scooter,5,1,2.63,summer,205.2,10.8,43.8,95.4,71.3
Chennai,1.027,Both,2200.0,12.1,Evening,Scooter,3,0,1.77,winter,125.9,170.7,29.6,67.4,66.9
Mumbai,1.01,Both,4700.0,10.2,Morning,Scooter,2,1,2.81,winter,130.8,9.4,24.6,76.7,83.6
Pune,0.969,Swiggy,3700.0,7.7,Evening,Scooter,21,0,1.99,winter,104.8,10.5,19.4,43.7,45.3
Delhi,1.004,Swiggy,3600.0,7.8,Afternoon,Scooter,3,2,2.09,winter,262.2,0.0,18.9,95.4,90.0
Mumbai,0.973,Zomato,4900.0,10.1,Mixed,Motorcycle,27,1,2.28,monsoon,43.7,553.5,29.1,74.3,72.8
Bangalore,0.865,Zomato,2600.0,10.0,Afternoon,Scooter,6,0,2.56,summer,62.5,77.2,28.4,31.0,32.1
Bangalore,0.923,Swiggy,2000.0,11.2,Mixed,Motorcycle,3,0,2.29,winter,97.1,43.7,21.3,32.2,36.7
Chennai,0.907,Zomato,2100.0,9.7,Evening,Scooter,10,0,1.41,winter,117.5,301.7,30.3,68.3,59.6
Bangalore,1.076,Both,3100.0,10.4,Mixed,Bicycle,33,1,3.28,monsoon,78.4,193.3,22.2,42.1,51.8
Mumbai,0.872,Zomato,3600.0,9.7,Evening,Motorcycle,8,0,1.37,summer,82.3,2.5,34.5,66.0,59.4
Pune,0.934,Both,4600.0,10.9,Morning,Bicycle,10,0,1.31,winter,105.6,0.0,27.4,56.7,57.3
Bangalore,1.003,Zomato,4200.0,10.5,Night,Scooter,18,2,0.44,monsoon,48.2,145.4,27.3,40.0,47.1
Mumbai,0.817,Zomato,2000.0,8.5,Evening,Scooter,8,0,1.8,monsoon,43.9,656.4,27.8,72.4,64.3
Kolkata,0.945,Swiggy,5700.0,8.6,Mixed,Motorcycle,12,0,1.6,winter,138.4,32.1,21.7,61.7,58.6
Hyderabad,1.003,Zomato,3200.0,9.6,Afternoon,Motorcycle,29,2,2.05,summer,143.8,21.7,39.8,57.6,50.9
Chennai,1.019,Swiggy,4500.0,9.2,Morning,Scooter,9,0,1.34,monsoon,49.8,92.2,29.1,61.7,67.3
Bangalore,1.041,Zomato,3900.0,11.6,Morning,Motorcycle,22,1,3.32,monsoon,38.3,204.7,26.3,34.6,43.5
Bangalore,0.907,Both,3500.0,9.4,Night,Scooter,14,0,1.53,winter,74.3,33.8,18.6,29.3,36.1
Chennai,0.867,Swiggy,3300.0,6.2,Afternoon,Motorcycle,23,0,1.53,winter,118.2,245.8,29.4,53.5,46.0
Mumbai,0.942,Both,2600.0,6.6,Night,Motorcycle,20,2,1.94,summer,104.0,7.1,31.7,69.4,67.8
Delhi,1.022,Swiggy,2500.0,8.5,Morning,Scooter,3,1,2.3,summer,219.8,31.7,41.3,94.4,90.0
Lucknow,0.964,Both,3400.0,10.4,Morning,Scooter,13,2,2.97,winter,224.6,26.7,10.2,76.9,61.9
